id,source,translation,n2m
156,"Glööckler und sein Lebenspartner Schroth waren 35 Jahre zusammen, Trennungsgerüchte gab es schon seit etwa einem Jahr.","Glööckler and his life partner Schroth were together for 35 years, with separation rumors circulating for about a year.",1-1
157,"Nach seiner Dschungelcamp-Teilnahme soll der Modedesigner bereits aus dem gemeinsamen Haus in der Pfalz nach Berlin gezogen sein, heißt es in verschiedenen Medienberichten.","After his participation in the jungle camp, the fashion designer is said to have already moved from their shared house in the Palatinate to Berlin, according to various media reports.",1-1
158,Auch in der RTL-Show sprach er über Eheprobleme.,He also spoke about marriage problems on the RTL show.,1-1
159,SS-Massakers in Oradour-sur-Glane: Letzter Überlebender tot,SS Massacre in Oradour-sur-Glane: Last Survivor Dead,1-1
160,"In dem zerstörten Dorf nordwestlich von Limoges, dessen Ruinen erhalten blieben, wurde 1999 ein Gedenkzentrum eingerichtet.","In the destroyed village northwest of Limoges, whose ruins were preserved, a memorial center was established in 1999.",1-1
161,Frankreichs Präsident Emmanuel Macron hatte Hébras vor einem Jahr mit dem nationalen Verdienstorden ausgezeichnet.,France's President Emmanuel Macron awarded Hébras the National Order of Merit a year ago.,1-1
162,"Hébras habe für die Freiheit gekämpft und die Werte Frankreichs verteidigt, sagte Macron.","Hébras fought for freedom and defended the values of France, said Macron.",1-1
163,Außerdem habe er zum deutsch-französischen Frieden beigetragen.,He also contributed to the Franco-German peace.,1-1
164,Der Überlebende hatte sich unter anderem für deutsch-französische Jugendbegegnungen eingesetzt.,"The survivor was involved in Franco-German youth encounters, among other things.",1-1
165,Eine Kurvenlage für 14 Häuser: In Homeien kennt jeder jeden,"A curved layout for 14 houses: In Homeien, everyone knows everyone",1-1
166,"LZ-Serie Nordlippische Weiler: In Homeien leben nicht selten drei, vier Generationen unter einem Dach.","LZ-Series Northern Lippe Hamlets: In Homeien, it is not uncommon for three or four generations to live under one roof.",1-3
167,Hier finden die Bewohner Idylle pur.,"Here, residents find pure idyll.",1-1
168,Im Sommer brausen auch mal 300 Motorräder pro Tag die kurvige Strecke zwischen Niedermeien und Hillentrup lang - und manche auch gleich wieder zurück.,"In summer, up to 300 motorcycles per day sometimes roar along the winding route between Niedermeien and Hillentrup and some even go straight back.",1-1
169,"Deutsche-Bank-Chef Christian Sewing hält weitere Zinserhöhungen im Kampf gegen die hohe Teuerungsrate für ""absolut"" notwendig.","Deutsche Bank CEO Christian Sewing considers further interest rate hikes in the fight against high inflation rates to be ""absolutely"" necessary.",1-1
170,"""Die inflationären Risiken sind weiter groß.","""The inflationary risks remain high.",1-1
171,"Die Kosten für Energie können leicht wieder steigen, und auch die Öffnung Chinas kann den Preisen vorübergehend einen Schub geben"", sagte Sewing der ""Welt am Sonntag"".","Energy costs can easily rise again, and the opening of China can temporarily boost prices,"" Sewing told ""Welt am Sonntag.",1-1
172,"Die Europäische Zentralbank (EZB) hatte Anfang Februar zum fünften Mal in Folge die Zinsen im Euroraum angehoben und eine weitere Erhöhung um erneut 0,5 Prozentpunkte für die Sitzung am 16. März in Aussicht gestellt.",The European Central Bank (ECB) raised interest rates in the euro area for the fifth consecutive time in early February and indicated a further increase of another 0. 5 percentage points for the meeting on March 16.,1-2
173,"Der Leitzins im Euroraum liegt inzwischen bei 3,0 Prozent.",The prime rate in the euro area is now at 3. 0 percent.,1-1
174,"Der Einlagensatz, den Geschäftsbanken erhalten, wenn sie Geld bei der EZB parken, beträgt 2,5 Prozent.","The deposit rate, which commercial banks receive when they park money at the ECB, is 2. 5 percent.",1-1
175,Höhere Zinsen verteuern Kredite.,Higher interest rates make loans more expensive.,1-1
176,Dies kann die Nachfrage bremsen und so hohen Teuerungsraten entgegenwirken.,This can slow down demand and counteract high inflation rates.,1-1
177,"Höhere Kreditzinsen können zugleich dazu führen, dass Investitionen aufgeschoben werden und somit das Wirtschaftswachstum schwächer ausfällt.","At the same time, higher loan interest rates can lead to postponed investments and thus weaker economic growth.",1-1
178,Auch für hoch verschuldete Eurostaaten wie zum Beispiel Italien sind steigende Zinsen eine Belastung.,Rising interest rates are also a burden for highly indebted eurozone countries like Italy.,1-1
179,"""Die Folgen einer dauerhaft hohen Inflation sind wesentlich gravierender als die höherer Finanzierungskosten für einige Länder"", sagte Sewing. ""Natürlich müssen wir das im Blick behalten, aber ein hoher Schuldenstand darf die EZB nicht davon abhalten, konsequent zu handeln"".","""The consequences of persistently high inflation are much more severe than higher financing costs for some countries,"" said Sewing. ""Of course, we must keep an eye on this, but high levels of debt should not prevent the ECB from acting consistently. """,1-2
180,Die EZB strebt für den Euroraum mittelfristig Preisstabilität bei einer Teuerungsrate von zwei Prozent an.,The ECB aims for medium-term price stability in the euro area with an inflation rate of two percent.,1-1
181,Diese Zielmarke ist seit Monaten weit entfernt.,This target has been far off for months.,1-1
182,"Im Januar schwächte sich der Preisauftrieb zwar erneut ab, dennoch lagen die Verbraucherpreise im Währungsraum der inzwischen 20 Länder um 8,5 Prozent über dem Niveau des Vorjahresmonats.","In January, the price increase weakened again, but consumer prices in the currency area of the now 20 countries were still 8. 5 percent above the level of the previous year's month.",1-2
183,"Höhere Teuerungsraten schmälern die Kaufkraft von Verbraucherinnen und Verbrauchern, denn sie können sich für einen Euro dann weniger leisten.","Higher inflation rates reduce the purchasing power of consumers, as they can afford less for one euro.",1-1
184,"Stark gestiegene Energiepreise, die die Inflation maßgeblich treiben, sind auch für Unternehmen eine Last.","Significantly increased energy prices, which are a major driver of inflation, are also a burden for companies.",1-1
185,"Wenn die Inflation hoch bleibe, werde der private Konsum ""früher oder später einbrechen"", warnte Sewing, der auch Präsident des Bundesverbandes deutscher Banken (BdB) ist.","If inflation remains high, private consumption will ""collapse sooner or later,"" warned Sewing, who is also President of the Federal Association of German Banks (BdB).",1-1
186,"""Darin sehe ich aktuell die größte Gefahr für die deutsche Konjunktur.","""I currently see this as the greatest danger to the German economy.",1-1
187,"Aber ich bin optimistisch, dass wir dieses Szenario vermeiden können"".",But I am optimistic that we can avoid this scenario.,1-1
188,"Bosch-Chef Stefan Hartung hofft auf eine breite Debatte zum von Bundeskanzler Olaf Scholz (SPD) ausgerufenen ""Deutschland-Tempo"" bei Infrastrukturprojekten.","Bosch CEO Stefan Hartung hopes for a broad debate on the ""Germany-Tempo"" for infrastructure projects announced by Federal Chancellor Olaf Scholz (SPD).",1-1
189,"""Es wird einen politischen und gesellschaftlichen Dialog dazu geben müssen.","""There will have to be a political and social dialogue about it.",1-1
190,"Und er wird vielleicht auch ein bisschen kontroverser sein"", sagte er der Deutschen Presse-Agentur in Stuttgart.","And it might be a bit more controversial,"" he told the German Press Agency in Stuttgart.",1-1
191,"Er hoffe, dass am Ende ein Regelwerk herauskomme, mit dem es zwar nicht zwingend so schnell gehen müsse wie bei den um den Jahreswechsel in Betrieb genommenen LNG-Terminals - aber auch nicht so langsam wie vorher.","He hopes that in the end, a set of rules will emerge that doesn't necessarily have to be as fast as the LNG terminals put into operation around the turn of the year but also not as slow as before.",1-1
192,Mitte Dezember war nach zehn Monaten Planungs- und Bauzeit das erste deutsche Terminal für den Import von Flüssigerdgas (LNG) eröffnet worden.,"In mid-December, after ten months of planning and construction, the first German terminal for the import of liquefied natural gas (LNG) was opened.",1-1
193,"Ziel war, die Lücke bei der Gasversorgung wegen ausbleibender russischer Gaslieferungen ein Stück weit zu schließen.",The goal was to close the gap in gas supply due to the lack of Russian gas deliveries.,1-1
194,"Bundeskanzler Olaf Scholz (SPD) hatte zu dem Anlass von einem neuen ""Deutschland-Tempo"" gesprochen.","Federal Chancellor Olaf Scholz (SPD) had spoken of a new ""Germany pace"" on the occasion.",1-1
195,Zudem hatte die Bundesregierung zuletzt eine Beschleunigung von Genehmigungsverfahren für Windräder und Stromleitungen auf den Weg gebracht.,"In addition, the federal government had recently initiated an acceleration of approval processes for wind turbines and power lines.",1-1
196,"""Erst mal ist es doch sehr beruhigend, dass die Regierung so schnell handelt, wenn es darauf ankommt.","""First of all, it is very reassuring that the government acts so quickly when it matters.",1-1
197,"Das sollte aber nicht automatisch bedeuten, dass wir ab jetzt immer so kategorisch handeln und etwa dem Nachbarn gegen seinen Willen ein Windrad in den Garten stellen"", sagte Hartung.","However, this should not automatically mean that we always act so categorically from now on and, for example, put a wind turbine in the neighbor's garden against their will,"" said Hartung.",1-1
198,"Es müsse daher immer noch einen Aushandlungsprozess geben, was man als Gesellschaft richtig und falsch finde.",There must therefore still be a negotiation process to determine what we as a society consider right and wrong.,1-1
199,In der Vergangenheit habe man es mit dem klassischen Regelwerk versucht und nicht geschafft.,"In the past, they tried using the classic set of rules and didn't succeed.",1-1
200,"""Wir sollten uns nochmal Gedanken machen, ob das bisherige Vorgehen so richtig war.","""We should reconsider whether our previous approach was really correct.",1-1
201,"Vielleicht haben wir es mit dem Regelwerk auch übertrieben und es uns zu kompliziert gemacht"".",Maybe we went overboard with the rules and made it too complicated for ourselves.,1-1
202,"Angesichts der vielen offenen Aufgaben etwa beim Ausbau der Stromtrassen beneide er die Bundesregierung und die beteiligten Unternehmen aber nicht, sagte Hartung.","Considering the many open tasks, such as the expansion of power lines, he does not envy the federal government and the companies involved, said Hartung.",1-1
203,"""Als Konsument dieser Energien brauche ich den Ausbau unbedingt und er soll so grün sein, wie es geht"".","""As a consumer of this energy, I absolutely need the expansion and it should be as green as possible.",1-1
204,Gewerkschaft warnt vor Zerschlagung des Bayer-Konzerns,Union warns against the breakup of the Bayer Group,1-1
205,Die Chemie-Gewerkschaft IG BCE warnt nach einem angekündigten Chefwechsel bei Bayer vor einer Zerschlagung des Konzerns.,The chemical union IG BCE warns of a potential breakup of the Bayer corporation following an announced leadership change.,1-1
206,"""Aus Sicht der Beschäftigten ist Bayer mit seinen drei Standbeinen genau richtig aufgestellt für die Herausforderungen der Zukunft"", sagte Francesco Grioli, Vorstandsmitglied der Gewerkschaft und Bayer-Aufsichtsrat, der ""Rheinischen Post"" (Samstagsausgabe).","""From the perspective of the employees, Bayer is perfectly positioned with its three pillars to face the challenges of the future,"" said Francesco Grioli, board member of the union and Bayer supervisory board, in the ""Rheinische Post"" (Saturday edition).",1-1
207,"Gemeint sind das Pharmageschäft mit rezeptpflichtigen Medikamenten, der Bereich Consumer Health mit rezeptfreien Medikamenten und das Agrargeschäft.","The reference is to the pharmaceutical business with prescription drugs, the Consumer Health sector with over-the-counter medications, and the agricultural business.",1-1
208,"""Die Transformation der Industrie bewältigt man nur mit einer Unternehmenspolitik, die auf Risikostreuung und Nachhaltigkeit beruht - und nicht auf Hedgefonds-Aktivismus"".","""The transformation of the industry can only be managed with a corporate policy based on risk diversification and sustainability not on hedge fund activism.",1-1
209,Hintergrund ist der am Donnerstag verkündete Chefwechsel beim Pharma- und Agrarchemiekonzern.,The background is the announced change of leadership at the pharmaceutical and agrochemical company on Thursday.,1-1
